pdb,label,prob1
4hf7_1,1,0.766
4hhe_4,0,0.18
4hj1_6,0,0.102
4hne_6,0,0.364
4hok_1,0,0.422
4hwx_1,1,0.896
4i15_1,0,0.136
4i1m_4,0,0.376
4i1t_1,1,0.748
4i24_3,0,0.638
4i5q_1,1,0.95
4i6s_9,0,0.436
4i8c_13,0,0.04
4ic3_1,1,0.98
4ikm_1,0,0.114
4ina_1,1,0.838
4iry_1,0,0.05
4iyp_5,0,0.33
4iys_1,0,0.312
4j2p_1,1,0.76
4j9a_11,1,0.826
4jc8_1,0,0.168
4jdl_2,1,0.548
4je1_1,1,0.934
4jp4_1,0,0.212
4ju5_1,0,0.338
4jz2_1,1,0.936
4k30_3,1,0.946
4k5s_1,0,0.014
4kcx_1,1,0.958
4kgb_1,1,0.698
4kkd_1,0,0.034
4kmd_4,0,0.032
4knh_1,0,0.026
4knh_4,0,0.094
4kv9_1,1,0.528
4kvr_2,1,0.79
4kxf_17,0,0.048
4kyx_1,1,0.716
4l3q_1,0,0.062
4l4w_9,0,0.136
4l4z_1,1,0.928
4l7e_1,1,0.414
4l85_1,0,0.968
4ld8_1,1,0.928
4ldb_4,0,0.218
4ldz_1,0,0.846
4le0_1,1,0.886
4lev_3,0,0.028
4lft_1,1,0.732
4lhc_2,0,0.01
4lir_1,1,0.874
4ljk_2,1,0.938
4lmf_6,1,0.85
4lo5_2,0,0.058
4low_1,1,0.892
4lrw_1,0,0.262
4lw8_1,1,0.984
4lza_1,1,0.794
4m58_1,0,0.276
4mdh_1,1,0.354
4mei_1,1,0.98
4mhr_2,1,0.824
4mko_2,0,0.642
4mkq_1,0,0.432
4mmm_5,1,0.968
4mqb_1,0,0.118
4muo_1,1,0.658
4n3v_1,0,0.29
4n4a_3,0,0.078
4nf1_4,1,0.964
4ngf_4,0,0.056
4nif_2,0,0.186
4nk0_2,0,0.958
4nld_3,0,0.06
4nnz_2,0,0.112
4npj_1,0,0.048
4nqq_1,1,0.808
4nsv_1,1,0.312
4nuq_1,1,0.84
4nvr_1,1,0.972
4nwc_2,0,0.24
4nxf_1,1,0.854
4nxw_2,0,0.046
4nzj_2,1,0.072
4nzq_2,0,0.114
4nzv_1,1,0.94
4o03_1,0,0.034
4o1h_1,1,0.78
4o1i_2,1,0.894
4o1r_2,1,0.914
4o1w_1,1,0.654
4o67_1,0,0.214
4o7v_1,1,0.806
4o9k_1,1,0.308
4oar_3,0,0.496
4ofd_1,1,0.4
4ohc_2,1,0.78
4oie_1,1,0.81
4oja_1,1,0.972
4oky_1,1,0.828
4omv_1,1,0.828
4oph_1,0,0.284
4ov8_5,0,0.106
4p2l_1,0,0.018
4p3o_5,0,0.008
4p3w_1,0,0.232
4p52_2,0,0.214
4p7o_1,0,0.064
4paa_1,0,0.006
4pbc_1,0,0.18
4pbe_1,1,0.902
4pel_7,0,0.022
4pfe_1,0,0.202
4ph6_1,1,0.912
4pln_1,0,0.044
4pob_1,1,0.952
4ppy_1,1,0.664
4pr3_1,1,0.508
4pwz_1,0,0.088
4pyz_1,0,0.094
4pz8_4,0,0.008
4pz9_1,1,0.938
4pzk_1,1,0.534
4q5y_1,0,0.022
4q7e_1,1,0.936
4q7j_22,0,0.016
4q96_2,0,0.63
4q97_1,1,0.762
4q9a_1,1,0.946
4qbo_1,1,0.976
4qdh_1,0,0.004
4qds_1,0,0.692
4qf2_1,1,0.818
4qf3_3,1,0.884
4qgb_1,0,0.194
4qhh_3,0,0.496
4qhi_1,0,0.726
4qhj_1,0,0.936
4qin_1,1,0.3
4qxw_1,1,0.946
4ray_1,0,0.386
4rb0_7,0,0.478
4rct_1,0,0.59
4re8_3,1,0.954
4red_1,0,0.094
4red_8,0,0.082
4rfp_1,1,0.73
4rly_3,0,0.148
4rmm_1,1,0.904
4rnj_1,0,0.494
4rxj_2,0,0.348
4rz0_1,1,0.818
4rzk_1,1,0.684
4s3m_1,0,0.4
4tkx_3,0,0.108
4tkz_2,1,0.666
4tmb_2,1,0.694
4trt_1,1,0.582
4tse_1,0,0.25
4tt4_1,0,0.502
4ttw_1,1,0.914
4twa_2,0,0.03
4u04_1,1,0.852
4u5k_1,0,0.428
4u66_5,0,0.472
4u9o_3,0,0.32
4v07_1,1,0.746
4w4j_5,0,0.166
4w8c_6,0,0.182
4w8j_6,0,0.162
4w8p_5,0,0.16
4whj_1,1,0.572
4wlm_2,0,0.27
4wny_1,1,0.87
4wov_3,1,0.2
4wph_1,0,0.004
4wt0_1,1,0.958
4wvr_2,1,0.814
4wwc_3,0,0.05
4wzh_4,0,0.036
4x0r_1,1,0.656
4x94_4,0,0.06
4xar_1,0,0.478
4xas_1,1,0.568
4xbd_3,0,0.384
4xea_1,1,0.128
4xss_5,0,0.024
4xvv_1,1,0.524
4xws_2,1,0.322
4y5u_1,0,0.248
4ye0_1,1,0.836
4yet_1,1,0.968
4yh6_1,0,0.042
4yiw_1,1,0.928
4yl6_4,0,0.644
4ytv_3,0,0.398
4yxf_1,1,0.602
4yyy_1,0,0.16
4zai_4,0,0.64
4zch_5,0,0.262
4zdu_4,0,0.102
4zhr_4,0,0.014
4zlp_4,0,0.388
4zms_1,0,0.968
4zmy_1,0,0.642
4zng_1,1,0.552
4zqb_1,0,0.336
4zrn_1,1,0.896
4zwv_1,1,0.73
5a0j_1,1,0.716
5a1k_8,0,0.068
5abr_1,1,0.96
5afb_2,0,0.112
5afb_5,0,0.046
5ajn_3,0,0.02
5an1_5,1,0.778
5ayp_1,1,0.718
5b1y_1,1,0.818
5b3z_1,0,0.02
5b7z_1,0,0.204
5bqn_4,0,0.008
5c04_1,1,0.97
5c2x_1,1,0.804
5c3q_18,0,0.002
5c6m_2,1,0.908
5c9v_3,0,0.008
5ca9_6,0,0.218
5cb2_3,0,0.216
5cho_3,1,0.518
5cjj_1,1,0.842
5ckl_1,0,0.884
5ckm_1,1,0.764
5ckn_1,0,0.028
5coa_3,0,0.28
5col_1,0,0.724
5cow_2,0,0.386
5crb_1,0,0.542
5crc_1,0,0.148
5cro_1,1,0.962
5csa_6,0,0.1
5d9g_2,0,0.256
5dbl_1,0,0.172
5dqw_1,1,0.816
5dra_1,1,0.924
5dtm_1,0,0.162
5dyk_2,0,0.168
5dym_1,1,0.49
5dyw_1,0,0.046
5dzm_3,0,0.124
5e5p_4,0,0.328
5e6m_3,0,0.0
5eb9_1,1,0.986
5edx_1,1,0.85
5eg8_1,0,0.062
5eo6_1,1,0.854
5ep8_1,1,0.844
5eq9_1,1,0.804
5eqf_7,0,0.014
5ex9_2,0,0.4
5exv_1,1,0.72
5eyo_2,1,0.25
5f05_1,1,0.82
5f3k_1,0,0.454
5f5m_14,0,0.002
5f5m_2,0,0.196
5f5r_2,0,0.526
5f74_2,0,0.144
5feg_1,1,0.918
5fgo_1,0,0.448
5fjz_4,0,0.144
5fn0_6,0,0.012
5fom_2,0,0.224
5fub_1,1,0.662
5fuf_1,0,0.16
5gkx_4,0,0.612
5gmj_6,0,0.268
5gt9_1,0,0.278
5gus_1,0,0.166
5gx8_1,0,0.012
5gyr_7,0,0.234
5gzu_1,0,0.01
5h0i_1,0,0.068
5h13_1,0,0.212
5h23_1,1,0.79
5h5n_1,1,0.924
5h7z_5,0,0.016
5hay_1,0,0.012
5hb0_7,0,0.32
5hiz_1,1,0.798
5hkl_1,1,0.788
5hm4_1,1,0.68
5hns_1,0,0.5
5ho9_4,0,0.014
5hpj_1,1,0.738
5hpk_5,0,0.008
5hqw_1,1,0.844
5hs8_1,0,0.684
5hsx_3,1,0.956
5hu7_1,1,0.72
5hxo_1,1,0.764
5i10_2,1,0.924
5i4c_1,1,0.902
5ie7_1,1,0.966
5ifw_6,0,0.134
5ig8_1,1,0.298
5igh_2,0,0.22
5igp_2,0,0.228
5il5_1,1,0.854
5imt_6,0,0.0
5iqw_2,0,0.582
5iu2_1,0,0.43
5iu9_1,1,0.18
5j1f_4,0,0.266
5j6o_1,1,0.84
5j7n_3,0,0.33
5j9c_1,1,0.982
5jgk_1,0,0.084
5jk9_1,0,0.11
5jrh_1,0,0.014
5jsq_1,1,0.732
5k2i_1,1,0.9
5k4b_1,0,0.02
5k5t_1,0,0.054
5k93_1,0,0.048
5kol_2,1,0.924
5ks7_1,1,0.516
5kvt_2,0,0.046
5kyn_7,0,0.242
5kz6_1,0,0.466
5l40_2,0,0.11
5l45_1,0,0.088
5l6q_1,1,0.928
5l7d_1,0,0.078
5l7n_1,0,0.298
5lb8_1,0,0.024
5lc1_5,1,0.856
5lj8_3,0,0.156
5llj_1,1,0.922
5lta_3,0,0.018
5lvz_1,1,0.758
5lx8_1,0,0.128
5m7q_3,1,0.858
5mat_1,0,0.14
5mfa_3,0,0.15
5mio_5,0,0.152
5mja_1,0,0.024
5mqh_4,0,0.16
5msn_1,0,0.03
5mus_1,0,0.16
5mwx_1,1,0.956
5mz4_7,0,0.078
5n69_1,0,0.008
5n71_4,0,0.118
5n7l_1,1,0.966
5na8_5,0,0.02
5ncr_1,1,0.968
5ncs_1,0,0.254
5nfo_5,0,0.012
5nqz_11,0,0.102
5o8e_2,0,0.016
5oj8_3,0,0.274
5omn_2,0,0.074
5onc_1,0,0.694
5oym_13,0,0.31
5p21_1,0,0.188
5qsl_2,0,0.134
5svg_1,0,0.66
5sy4_1,1,0.75
5t93_1,1,0.936
5t9f_1,0,0.198
5tc2_1,1,0.946
5tdq_2,0,0.864
5trb_1,1,0.96
5tus_3,1,0.388
5u0i_1,1,0.958
5u0k_4,1,0.87
5uig_4,0,0.42
5ujf_2,1,0.616
5ume_2,1,0.734
5uos_1,0,0.122
5uqm_2,0,0.038
5uvc_5,0,0.01
5uzx_1,0,0.164
5v01_1,1,0.974
5v38_7,0,0.072
5vcp_1,1,0.988
5vdf_4,1,0.866
5vkt_2,1,0.77
5vm1_5,1,0.77
5vm4_4,1,0.854
5vm9_1,0,0.0
5vsc_1,1,0.37
5vxa_3,1,0.714
5w5i_6,0,0.022
5wdi_2,0,0.052
5wly_5,0,0.674
5wme_4,0,0.346
5wme_5,0,0.38
5wof_13,0,0.792
5wqi_2,1,0.866
5wtx_4,0,0.002
5wyg_1,1,0.938
5x9i_1,1,0.368
5xbi_1,0,0.318
5xfl_2,0,0.274
5xo7_1,1,0.97
5xpu_3,0,0.18
5xq1_1,0,0.448
5xwe_1,1,0.834
5xwm_1,0,0.04
5xwm_3,0,0.0
5xwz_2,1,0.968
5xzw_7,0,0.018
5y2f_2,0,0.196
5y3e_2,0,0.636
5y4s_6,0,0.152
5y4t_1,1,0.878
5y5w_17,0,0.184
5y5w_3,0,0.146
5y9h_4,0,0.178
5y9h_6,0,0.028
5yfn_4,0,0.074
5ygs_6,0,0.494
5yij_13,0,0.006
5yim_2,0,0.09
5yp1_3,0,0.006
5yrg_1,1,0.96
5z0y_1,1,0.44
5z70_2,0,0.574
5zhq_1,0,0.012
5zln_1,0,0.182
5zmd_1,0,0.006
5znd_3,0,0.254
5zw3_1,1,0.718
5zyo_2,0,0.098
6a16_5,0,0.472
6a17_1,0,0.556
6a1z_5,0,0.004
6aob_1,0,0.388
6ar4_1,1,0.904
6as7_3,0,0.006
6auj_1,1,0.408
6azh_1,1,0.534
6b5q_7,0,0.17
6b72_1,0,0.702
6bb8_2,0,0.066
6beb_5,0,0.238
6bi7_21,0,0.068
6bm9_1,0,0.336
6bnc_1,0,0.064
6bui_11,0,0.01
6bwy_1,0,0.002
6cf6_1,0,0.394
6cgb_1,1,0.394
6cjs_3,0,0.482
6d2s_6,0,0.71
6d3l_1,0,0.036
6d9m_4,0,0.282
6dd5_1,0,0.076
6dfk_9,0,0.028
6dkk_1,0,0.254
6dkk_6,0,0.068
6eet_1,0,0.044
6eku_2,0,0.072
6emt_1,0,0.294
6eng_3,0,0.03
6epp_2,0,0.002
6ewi_3,0,0.352
6f1k_1,0,0.406
6f6p_1,0,0.208
6fhm_1,0,0.258
6fju_1,0,0.596
6fjv_2,0,0.752
6fnz_4,0,0.236
6fpt_1,0,0.406
6fwt_2,0,0.554
6g16_10,0,0.376
6g20_4,0,0.398
6g88_1,0,0.032
6g8t_3,0,0.666
6gc9_1,1,0.286
6gfk_3,0,0.214
6gjq_3,0,0.86
6gsu_1,1,0.818
6gv1_7,0,0.488
6gzc_3,0,0.32
6h3s_1,0,0.076
6h3u_14,0,0.338
6h4h_10,0,0.008
6h97_3,0,0.124
6hkw_16,0,0.192
6hzl_2,0,0.01
6i04_3,0,0.036
6i3j_3,0,0.11
6i7k_1,0,0.1
6i97_1,0,0.07
6ii0_11,0,0.032
6ii0_6,0,0.26
6ii0_7,0,0.054
6iii_1,0,0.022
6iny_1,0,0.028
6j09_4,0,0.042
6j09_5,0,0.058
6j20_3,0,0.03
6jdu_3,0,0.022
6jj4_4,0,0.054
6jod_12,0,0.026
6jol_2,0,0.312
6jsd_1,0,0.212
6jtz_1,0,0.16
6k6n_1,0,0.224
6kc6_7,0,0.128
6lnp_1,0,0.276
6mac_5,0,0.448
6mav_7,0,0.7
6mxd_2,0,0.572
6n5z_1,0,0.376
6nc7_1,0,0.2
6nfl_3,0,0.916
6np6_5,0,0.562
6o9q_5,0,0.008
6orf_1,0,0.014
6otn_2,0,0.428
6p40_1,0,0.314
6pkc_4,0,0.272
6pqn_5,0,0.188
6qgs_17,0,0.562
6qpp_2,0,0.538
6qq2_2,0,0.01
6qsn_1,0,0.066
6qu4_11,0,0.014
6qzh_3,0,0.012
6r2f_1,0,0.328
6r2s_8,0,0.202
6r80_2,0,0.37
6rp3_5,0,0.264
6rrc_4,0,0.108
6s1l_5,0,0.318
6tfq_4,0,0.024
6tka_4,0,0.036
6txq_3,0,0.0
6ucm_16,0,0.252
6vdd_2,0,0.024
6w25_2,0,0.154
6wrh_3,0,0.018
8jdw_1,0,0.104
